Geneid,p1k_01056,p1k_01057,p1k_01058,p1k_01059,p1k_01060,p1k_01061,p1k_01062,p1k_01063,p1k_01064,p1k_01065,p1k_01066,p1k_01067,p1k_01068,p1k_01069,p1k_01070,p1k_01071,p1k_01072,p1k_01073,p1k_01074,p1k_01075,p1k_01076,p1k_01077,p1k_01078,p1k_01079,p1k_01080,p1k_01081,p1k_01082,p1k_01083,p1k_01084,p1k_01085,p1k_01086,p1k_01087,p1k_01088,p1k_01089,p1k_01090,p1k_01091
b3334,2.579906539997605,2.0141511259157143,2.8275411803840664,3.1716879356256324,0.8783759285620136,1.6952845585595233,1.9314907526589,2.711765503214866,1.8423502542607235,4.271642525360543,3.5077942164674982,3.189474120342891,2.7120180218335657,2.3428691433829476,2.8717719737964673,1.8842877521978698,2.044763022401493,2.383304165939148,2.744260634854588,3.1416660605405435,2.7439717370329535,4.372813535711556,4.8442577366559485,3.942195556573981,3.4361996785488516,2.795870497799861,3.8210880249808152,3.5851262487083235,3.2950838173199197,4.477706893074998,3.843057384944336,4.139548209535166,3.662783380375153,3.8563741903050475,3.5007640614909725,4.1751406250754535
b3335,2.4656354854086024,1.7046055433859437,1.8469208740274239,2.1495971138469816,2.6184989044765934,1.6685643034221576,1.4212149120131377,1.916085552922558,2.568974971156967,2.6664384786566178,1.6226117971408995,2.364921348878312,1.5319371114743194,2.0515610069940053,1.7029595286360462,0.5445277956284591,2.1575234633058717,2.4849062521676246,2.8629030382652103,2.3399236654230644,1.9681289899869734,3.063140585442646,4.314157428554606,2.6215784916409968,2.5315015128184974,1.693701348894086,2.0620120383292813,1.830103642667556,2.528662198446918,2.445441979174732,2.213805771307338,2.5774037728414347,2.172106147078562,2.7990581793850615,3.545750501843625,2.9958636223317785
b3336,11.065393095305891,10.86578122637344,10.992504456257826,9.202745042560037,10.36676727104172,10.80693029119299,8.106657353740893,8.926864583265864,8.476361039987902,8.238064712073099,8.29863685060113,8.51639412256701,11.402980146692538,11.566347420657472,10.887969257776952,11.22747059827748,10.433761170880475,10.90360109392573,10.630026526781528,11.570177317567364,10.828476146094586,10.968019759623523,10.345087435780787,9.929815388987691,13.468217232575796,10.160091206158556,12.533556900541527,11.76024205077258,11.02661641491278,11.950186904280748,10.419005820493599,11.265335895792004,10.07056410454092,9.956957939795672,9.747933396456963,10.932712753701413
b3337,6.845892541022124,7.821444005066932,5.8326404324707015,9.17173772174277,8.662415405010465,9.075918088806606,8.168580541415313,9.29644723297465,8.026641419958388,9.200518208079965,9.862220680186576,9.118656316903104,4.91306248440889,4.8731752778863715,6.217956053304328,6.236521716619233,7.630769103945045,7.191933997983079,9.037944741127799,8.733557142463086,9.863488619995366,9.934737549431748,10.176308725432278,10.269074517792202,4.835478395413436,8.005277873829195,7.634775401372323,5.698906569808866,6.304082196401501,10.002111932558057,10.910547320907673,9.499469524099027,10.553007961885134,10.548146758246382,9.9965453696164,10.104249416667537
b3338,3.757375309189308,3.6832836993904516,3.717891914846355,3.435669041328891,3.2776344179600616,3.390538262247099,3.2851467004332773,3.5825133914336695,3.236629400282599,3.876289947382413,4.03431394408178,4.22963981026211,3.719667308321375,3.747753000220326,3.419849956728742,3.504325732039427,3.2290448149583972,3.091131000326056,3.653131173667125,3.875349162935802,3.660701736323054,4.0477764445153674,4.780859467027024,4.210369894561131,3.909623331472978,3.7299197481889865,3.990469527108874,3.4066390664763895,3.4483366507372635,3.7709733856585483,4.197687597857748,4.031718282766332,4.440336804867493,4.092684789287065,4.500181167735564,4.709748662690434
b3339,12.583134099643543,12.5269468356024,12.204156521848128,12.30864827191365,9.110336203706682,8.4895612016193,8.793631607081975,9.913259424282419,10.616125354256543,10.771382839074734,11.64335041161224,11.008418230130038,12.421849892730124,12.389970163093635,10.208314006362025,10.14010369386008,9.77741517729716,9.787093832876428,10.353686695075723,10.546149089576756,10.623898703043864,10.997603747695567,10.89182938586312,11.483166980053182,10.757595426213843,12.386428641560583,10.116684313743038,10.428369034174658,10.11191556816083,9.760361462439345,9.927277886312856,10.002825332922576,10.462074763633039,10.208027118692971,11.64896742037253,10.38439830118357
b3340,11.859974782941299,11.835218561931933,11.51231898575858,11.67692490339542,7.5409022852983805,7.736113605804082,8.631899291321886,9.485676867706598,9.856151956513802,10.209880458182926,10.620543626198028,10.462661344757688,11.702223822737107,11.75104099206191,9.928499042766727,9.847111752033502,9.49570253623823,9.428172715861223,10.21032222731069,10.249044501293238,10.392153777707259,10.740933654818024,10.60355407411718,11.187884121372448,9.673437757952904,11.361632545089163,10.083918528559852,10.238308767361413,10.206269794445918,9.81966198648166,10.72707399560561,10.803033605948663,11.001713542548064,10.983517956378686,11.572882547875908,10.307335830303703
b3341,11.921327316617806,11.892302247943496,11.560693440882702,11.714093058875251,7.070413203294397,7.859085959258561,8.48373178498511,9.62980731952444,10.056868873688414,10.406166935261437,11.009384853789282,10.539905733140063,11.802620174085305,11.854563570780282,10.14406693490865,10.08334668693054,9.741199700750373,9.73273810890769,10.304818363368756,10.349776582550803,10.476098781552926,10.811565504530884,10.493716359229479,11.074130618503936,9.914938811910005,11.224560811616842,10.31906510671916,10.570476988806526,10.707600848650547,10.216761858004432,11.191221866237584,11.264841862685936,11.258879099196292,11.249786807693797,11.714655423750814,10.321904653281267
b3342,12.589436811040324,12.45186656356136,12.04056202260627,12.079447156999871,7.206099890999081,8.20597851516855,8.34328999716138,9.855740676388624,10.463223265201696,10.74945212949313,11.463302354861316,10.952454018431343,12.353564294399632,12.348295480853302,10.214048466423037,10.250998886444783,10.231370099145849,10.09060030463761,10.586792764837083,10.710210178909898,10.790789967310804,11.106356698658905,10.827514825999277,11.410506398196466,10.620412567712972,11.766325392849245,10.956626192927265,11.290086782613384,11.990812043953607,11.34411879657036,12.11080859626089,12.173857825474236,12.044850711297896,12.312217631006463,12.523791214349087,10.936207276561085
b3343,6.029917108995198,6.185995228506755,6.644651427190005,6.559012084036838,6.698714488742133,7.964570019836362,7.59580339446327,7.170678297607898,6.912533734076003,6.494891766533543,6.379154898765228,6.457276781600399,6.08325628525447,6.2791907443851045,7.677511761198374,7.10575074873222,7.875356171663581,7.466763087123102,7.2960882369365905,7.480098447057393,7.492153464405779,7.348024023253445,7.811548012810614,7.23119418401534,4.722938047786689,6.367178004007106,4.781680906966515,5.116517445006065,4.809195273746573,5.058175242838847,5.339929881429817,5.398265399504151,6.136419823831362,5.806138464993973,6.63082581723898,7.177129552274381
b3344,5.693845077368053,5.886413454719464,5.9575698100666905,5.916479383755142,3.5556007025562417,3.5945625669882357,2.3401127620935642,4.139375009847933,5.0670565987958245,4.402339713248339,4.979349084291687,4.12969889238641,5.932113018903055,5.790834072594165,4.073323253098299,4.191545407332398,3.3257438152145076,3.5189878717033998,3.8014662775816275,4.1871294692386725,4.6998326045877725,4.7499243504507165,4.666665630791962,4.047138288380081,3.036410994438156,5.148161681048641,2.7461001380906698,2.8271255842692873,2.8051802492108466,2.8460416067426144,2.662301921680414,3.372620250671043,2.9268513684196935,3.372070107610446,2.7836771169777523,3.8217303434445693
b3345,6.53606469210305,6.559958312432491,6.96836941654837,6.749743288574291,4.130325783652945,4.646731047870622,3.765509129308961,4.956178343561984,5.80607047719285,5.556773016207681,6.056824412227699,5.371699212938687,6.729386334329539,6.737113665947696,5.31468303318627,5.096121213060596,4.92545598692003,4.963828153615431,5.331303459871537,5.921501676412461,6.407880986038052,6.080972427506311,6.149338696649452,6.0643270295897835,3.8483649626881435,6.26873752041322,3.873429974043088,4.019952273384896,3.56482225187816,3.6843103214121764,3.7437662101796754,4.541278558396592,4.478855229446169,4.235514777644537,4.3337021468455355,5.07021062095797
b3346,7.749723712219522,7.6206583145756515,7.8618995936256475,7.842111317488967,5.818720210580028,6.319648281510759,5.464776795568774,6.440348409660927,7.060960207100138,6.986529989235694,7.401575261767517,6.880025263011387,7.886842568470171,7.7524714518519335,6.932488975301615,6.920223411380716,6.638502914052605,6.643736505540386,7.114564003873579,7.201678136133537,7.719079238135436,7.627886112823779,7.735345910860066,7.682671586323579,7.095972557573812,7.585764935978454,6.916451117330798,6.809935164798956,7.517683436560887,7.270424518188235,7.236205943831894,7.500156736727018,7.129238968799025,7.591604945402895,6.57031559453102,6.963111823255378
b3347,9.217548830140204,9.211789774275937,8.680051999384535,8.7297561601114,5.745236478322938,6.55796411678925,6.746295291049131,7.155174068033867,7.781067292297387,7.505005412236772,7.935499771844599,7.765286806840178,9.138929150393869,9.042171275086526,9.115207117262498,8.972851354129219,8.72796240586258,8.783609730539515,8.754343561085118,8.155726277350253,8.557192960135087,8.031501258989046,8.111108709299145,7.840734014503642,7.3346768397177176,8.692864971288943,7.163994587996402,7.564235754010954,7.52816696346018,7.184582617874005,7.615186910313199,7.61895552284223,7.243308423152558,7.269110717383308,8.04572345123549,7.043487720459918
b3348,6.185371796228895,6.485449642688383,6.619063253948273,6.046491411454348,7.099851053130746,7.163279228646766,7.313643295702116,6.940077880959445,7.584468541243653,7.10443212058212,7.16901401094152,7.368222400548219,6.473287331652187,6.0757310171236565,7.73927107033617,7.821729091523174,7.750388527566106,7.539569346303957,7.0482897248571685,7.194081624720271,6.73063345940681,6.856570824316465,6.731736653681112,6.79575185015588,7.514707889129447,6.911098056982057,6.833687064953546,6.790670578733018,6.8288138018434426,7.1942976634739475,7.021608134731003,7.078251095307071,6.911974852415545,6.954279443799776,6.779412732506096,7.36459396110419
b3349,10.16179843440943,10.072663089937086,9.938125230164033,9.859889229901473,8.252999192805763,8.817635981394345,8.300800906424564,8.809128661070353,8.728943819460758,8.866726975453007,9.334359409408236,9.130083232597446,9.95984237194097,9.900871815566333,10.328330833417711,10.203548006494657,9.974822552098747,9.914679216973981,9.875290548883077,9.579475742917579,9.57100001337786,9.413180425776376,9.416611901345084,9.446149663617314,11.633177945453449,10.482469007096253,11.329186166777937,11.086057055576278,10.54006899215564,10.863977601815566,10.80131046373594,10.795898633808294,10.610113152270738,10.545860312159878,10.160435952103397,10.296522141830321
b4551,4.758492476593027,4.823213862871343,5.099807008822909,5.267111886476184,7.604726601557733,7.390984763107205,6.9531891574053795,6.277189613228723,7.313835156546918,6.334201687947193,6.652433782256434,6.328202527349226,4.678791309960954,4.9522684355550375,6.439140797843628,6.282083164681475,6.037104220383854,6.342216031630089,6.503064175758981,6.586060583680972,6.568025183348429,6.5179683129015356,6.711277836711995,6.243353412350892,7.386840771929359,5.22028658155989,7.5876300800451455,5.766778424524465,5.396489729153834,7.232167370325956,6.967068788045966,6.910859397869253,6.715545250447133,6.501879973341162,6.119443121489404,7.069994210371684
b3350,2.962191299949374,3.1678933561719718,2.713236314562274,3.282234259976311,4.888941969901905,4.67009696328802,5.205912931429012,4.26841332054513,5.279429602916654,4.497319924465408,4.336495433632333,3.875745605891031,2.92497373994419,2.9258214032224847,5.111229893313181,4.616260469713545,4.452322708593253,4.310618182450384,4.9413891988422725,4.937650196555077,5.05819121513529,5.068100088158073,4.896054795421201,5.345787613956793,5.239345387316773,3.2471474320045646,5.3477339788304015,3.7655768897293673,3.334424343195974,5.019216628679342,5.0848647975377235,5.325415520512344,5.080016758684078,5.230532161788438,4.680284309204854,4.606175704830542
b3351,2.6544336271321165,3.1027179373102864,3.7067694314565274,4.005951569815164,5.801671240021458,5.07644141939759,5.544919418712929,5.269942720746124,5.670747982875492,5.228099346443916,4.8550710283172736,5.097816012840152,3.4468169532868,3.2614529100043086,5.260240537794578,5.246824141596927,4.920058954368879,4.896614844793177,5.362894594592349,5.661964351741024,5.55028354406619,5.639548393567981,5.410857300510238,6.01334717036753,6.120922160259883,3.8388984934218864,6.2095470691356995,3.941222543276474,4.085074788635611,6.027789689192623,6.1525751199575405,6.421803778633718,6.323929746442865,6.015829052433101,6.014198979239985,5.042759977614678
b3352,5.591117126973351,5.715782072940898,5.4613468456258065,5.6393362404843295,4.103325847850557,4.02528758018918,3.9080251096944503,4.453072863593491,4.255618632682597,4.732144862235387,4.886481434916499,4.208100352386695,5.633173988559925,5.431119362093033,5.007300681827743,4.819371264226193,4.630451885834989,4.683849694837527,5.4585367287929,5.405169388309071,5.525208555807254,5.693994524562968,5.460161128855821,6.048341254769985,4.649670212329309,5.379271519036212,4.772600881652955,4.107250029556562,3.944363978395609,4.465619188297775,4.504547693120951,4.560659063527918,4.8409758161745575,4.384064350684395,5.201479159924313,4.486698757144322
b3353,5.027026246036376,4.963390470001347,4.817517600687672,4.871499067380528,3.8519906031343827,3.7921048451886468,3.905126304789799,4.119282219363727,4.647173941963554,4.587444778007878,3.6838664476766314,4.445418103360939,4.933240535428414,4.8375398631132045,4.418589615449023,4.36114012957108,3.7004416326689515,3.9518555282536063,4.664358054779332,5.10102693376498,5.33859836034578,5.697250816239648,5.7724707493202105,6.263695617854093,5.296498714120208,4.760515803803783,5.739477591515149,4.710422783869571,4.060985819871877,5.457037006994655,5.0686140522654,4.752152596851369,5.574045585225247,4.997345113759744,5.297182365339495,6.096663085604424
b3354,5.610287418840851,5.42522739475715,5.735157556503262,6.004911364936836,5.6587083850787945,5.8993981618243945,5.746705275046248,5.649196003864171,6.372063615676146,6.315669964859027,6.447255969639512,6.177895839102001,5.5291838603992876,5.072611710310078,6.689449285210915,6.4527849802679285,6.151140250259312,6.711435948661398,7.027981328687963,6.9681635615188835,7.025085583500279,7.404020887594614,7.555860605591223,7.658621057863089,6.853285274295232,5.99327228182829,7.412536436087378,6.225829395201617,6.22578801933805,7.350616038658192,6.695500392577969,6.581283282883766,6.903277690721614,6.1173360841741475,6.714435104446674,7.316529343458899
b3355,5.65406738883669,5.746216999837638,5.683709592859507,5.790725001895763,5.158787782272979,4.867328060345353,5.323594064462985,4.939013290814058,5.321910096012968,5.10205986757868,5.441463968145951,4.946491858790618,5.499129694021854,5.495834964595991,5.929023675945865,5.956669393019182,5.268975970498712,5.507542852848852,5.521723433108707,6.072347225887985,5.826211479798134,6.10980206204274,6.382836008621503,6.234765440573054,5.86495121717174,5.823337275472384,6.052205769216638,5.519729657848857,5.140961614321068,5.702628907966463,5.652858680221892,5.830695870580456,5.649387209020523,5.495807434961124,5.419918639050695,5.2538017562551556
b3356,8.555277983285102,8.387141803943916,8.344000221831836,8.213424837880915,7.697372694029064,8.1902813379674,5.333778384024183,6.343617946062346,7.031162436664436,6.376392818101107,8.11575269614438,6.978320004728864,8.510733648261722,8.322152905092697,7.724077828726622,7.638838731459592,7.8008004790116034,7.686095482203608,7.124727085326825,6.972116845150046,6.801168036456887,6.968641528532546,7.18569910752351,6.938553375449276,8.924434247123889,8.940595382938593,8.155738546364969,8.524988273720345,8.939873622366262,8.326935974226616,8.319543994946534,8.487846633752149,8.349765140228712,8.502534192611202,7.7719247174215855,6.336542828927356
b3357,10.318004002859048,10.218499734133816,10.06728497740524,9.988345247411486,8.3414483710032,8.636602069423581,7.3237199320476325,7.806313876477299,8.664096611481346,8.382622603881375,9.895474950755167,8.512176746722245,10.186015153962183,10.106585174681678,12.001997554756075,11.731397464470122,11.74599833318131,11.34138232049757,11.566560245719774,10.374995957679328,10.924962458527569,9.584686400979274,9.019680648869508,9.654475010246415,10.886526700592336,10.502983493498444,10.597089129462915,11.122879298920267,11.311278833805323,10.548670156710587,11.08782667936756,11.406365000994619,10.60318842887913,11.237516167903928,9.870477720156378,8.503120091064737
b3358,4.51578753160099,4.61421604325516,4.404665764552845,4.521443060118731,1.3591801612241161,2.0570106468149385,1.4738525730528051,1.8157221978469347,3.8257648302812233,3.1774492797291347,4.235093347626964,2.4879656029595565,4.49873162339902,4.564889719580697,2.350185676988154,2.0882496128322283,2.176194749293399,2.1566781774065666,2.8016901380997217,2.8192420262231845,2.6601702247727546,2.7157668096747494,3.4940973871047074,2.581379896225913,1.1873478574287712,3.5780623127361344,0.9491642125168855,1.3121221546811885,1.3436629955386208,0.9523368242624514,0.9837948870352305,1.1899824360551405,1.6017200430737284,1.3791765401375697,1.7803221641996065,0.954007609492861
b3359,6.415472661864281,8.243890577165681,8.821986528437355,8.353241323229199,6.199267407644968,5.093924806826086,3.1022746464923863,3.3953517936566517,4.787337743198148,5.214700236219538,6.190766381707891,5.089157935324365,8.244265355552303,8.155273271601455,4.632167583621207,4.428907227355414,4.193685966867967,4.301829393022548,4.608478850558798,4.42255655727417,6.065025834513857,4.42146360393213,7.5571507477500175,5.008827120623182,4.8077308918487835,6.4237757961890845,4.7745689784620415,4.567150764100579,4.870607827171475,4.765325240785354,4.327974709640909,4.659880227165591,4.81413796894744,4.682722340861754,4.198058266251429,3.9865318638308516
b3360,4.696242869892143,5.182259397365995,5.462308029739549,5.452063616400713,6.370109756328859,6.410801714393487,6.6540967141997385,6.645741575633957,5.366220352586091,6.317662685087696,5.599691320703982,6.146992837078844,4.97902223663394,4.924148536853855,5.838054853494946,5.8931211679559965,5.466362484460164,5.476639245545127,5.806240218302838,6.122685310520715,6.1020747018572585,6.297986768938655,7.030983952943185,6.413901825793816,6.125460562775473,4.860029054303877,6.560058895304915,5.804512454358546,5.657850114603172,6.309743227317815,6.188567259873207,6.105440908978364,6.428875280161552,6.122256621844873,6.080822196527603,7.063932862491614
b3361,6.104714475058496,6.1382837522278555,6.6396423277101375,6.706434344618833,9.00162938848147,8.996740815157603,9.064048320845156,9.07079539526429,7.548736734802644,8.652573983502258,7.52952607191354,8.36092221940106,6.196115192600048,6.363625390955874,8.844228986150759,8.574219055245466,7.648827553285516,7.865505790106994,8.17452751016581,8.732201774240693,8.647090513704773,9.014486817133,9.658587641059198,9.059583595845552,9.289433935894209,6.393694263594309,9.482068956390624,8.24547058420181,7.543372314489343,9.079491991247425,8.655035703064126,8.374832513945767,8.73844550838268,8.196415433111605,7.963588660682628,9.257972305771816
b3362,5.699487670002175,5.444666944881951,6.4594448656112915,6.464425079477049,8.819200580404793,8.834521413507911,8.80415991310956,8.826191702598496,7.0735306081808265,8.757251408207425,7.355755465356001,8.16825379748447,5.677217250296948,5.288489084774235,8.489199414213147,8.199689215639069,7.64239511607317,8.026721795281668,8.23486957519602,8.756300237605174,8.687918967692726,9.31626494371041,9.709973843265756,9.248850862396626,8.618455255946575,5.964481014814722,8.942782692724585,7.67127648258998,7.222170347187287,8.948773448250524,8.488530254788216,8.134048586776352,8.700922833206649,8.07994383710021,7.910771096444586,9.192957253800872
b3363,7.14700296632484,7.179106105208749,6.276576148210762,6.664986580145638,5.134774818771291,5.582692157482594,6.2294942052433395,6.090385500858079,6.586101819459948,6.638398209912859,6.577086367078976,6.600742767211684,6.777707783730913,6.784637631487517,6.147305841654304,6.42630644823214,6.04226051734863,6.159878381077324,5.941517188719935,6.112757683750864,5.480700513636835,5.833460617882703,6.904465857037966,5.881122995471656,5.260874985300994,6.715929439519354,5.078683325324537,5.002060168133049,5.199616903402934,4.876173111434763,5.1180598372109465,5.26270656502492,5.409193147350483,5.303490694236138,5.661504887934933,5.536236872839342
b3364,4.485891383249819,4.975263200820674,5.4116392499324775,5.742401287085801,1.9203425182134573,1.6437559137228575,1.0704445881643159,1.7903851209245285,1.93737895711086,2.982391647490153,2.528777726081834,2.712830500127425,4.91374750784717,4.821542458939901,3.8722797762844268,4.225749350930049,4.166176663685168,4.127952971392045,4.880250414720283,4.6203195191710655,5.259720014599718,4.888799085119659,3.900441363366284,4.6912268134801165,3.0510354175193237,4.280038230624166,4.013665054250765,5.289607864168417,6.322805396987005,4.31132497250082,5.069768534556713,6.556723186693101,6.033483092573704,7.133916671193679,5.818249866588418,2.737606355171453
b3365,5.741311553470026,5.150694426108621,6.080225859950075,4.630067660000459,3.216771752555206,2.007101646742402,2.0463597278552874,1.8829680770098147,1.4774393686492888,2.6924794288681184,1.6855516026498356,1.737954780100911,5.7082121106177635,5.507163663966098,5.573412537463463,5.732865120014986,4.776009559668626,5.242765057209687,4.283536078488959,4.453574827670578,3.589740247791086,2.998414452572043,3.3514789167935497,2.235377181112776,1.5327454873727768,4.598650735953474,1.9145150161679902,1.8970056693333246,1.7049481753008349,1.7963282852461766,1.6577120597420294,1.9683563948216203,1.8793841164690006,2.3135061940753805,1.806858444234781,2.0888398012608875
b3366,4.921754491028448,4.087954697758459,4.961505688556324,3.5727809908206987,3.4682375882182757,0.5378314720533839,0.9957445513569696,0.6067909155202756,2.2183242873905322,2.2316124027903244,0.8970468606928614,2.5315089934825297,4.3256216994863035,4.4150245335164024,5.231316840268715,5.665489632806344,5.161119619521918,5.707142740344164,4.147897358429161,4.27997980023451,3.4679264348808254,2.9322444731332147,2.4533253961227244,2.3990893987391835,2.392052210512387,3.585578697566449,2.675199734907619,3.2973922724122717,3.4450440398338134,2.7251551681482,2.5921625851776944,2.668350914898191,2.2862499173897306,2.943630837022113,2.6780827000927374,0.0
b3367,5.267938384822595,4.21401834444771,3.9244662605178564,3.111650562043276,1.5458135388421252,1.1899621145862826,1.384751766331094,1.5394397961690152,1.3105873697981516,2.552890406480989,1.9241381987500794,2.7682420870441113,4.466988517639153,4.395995658538929,2.7777050024659475,3.4275417757436815,2.39242425835029,2.7981413168002582,2.326700769934707,2.6135273842962286,2.1809704423861787,1.773548276621767,3.122595058759244,3.5638659064758085,3.9507030508999783,4.18986818692271,3.3182206702778716,3.0025008261772506,3.308339732888867,3.3357888121514057,3.082932360465511,2.971960808008356,2.825561213804155,2.9403968596151993,3.1501119455780047,2.9706262619158172
b3368,5.865266595382161,5.588100028254388,5.612751233654607,5.47888542587457,2.9829382746408033,2.9385396993355273,2.974729588882133,3.6378766027793743,4.200861019634728,4.423195434957274,5.089095046187834,4.857743548940569,5.4661929548678145,5.59381547997352,5.916410300803527,5.9118536312912955,5.466864118095148,5.453680881602409,5.43190656379657,5.284117299639774,5.168820211225942,5.251599371934129,5.144054128210876,5.838148082334341,4.997461165431832,5.625997190723061,5.0342232772356565,5.517594851381918,5.768984108299471,5.099995138441492,5.507548569497325,5.5871887568311465,4.871042920570908,5.435472360046572,5.494451878124233,4.337893689419049
b3369,5.199753032291308,4.32167032918435,4.524330308545605,3.1952462301132645,2.1563988704103827,3.6359710844494195,2.2838997998314277,3.1924785765035395,4.175299918968295,3.5598234703422174,4.009416559327567,3.605118281606785,4.705139624322056,4.297807687933556,3.213458378031948,3.9248158183216417,4.420687612061503,3.7410090130802187,3.2389502466620814,3.8401467274331447,2.91269631075353,3.1286829118115658,4.203782782566079,3.2203919878196996,7.094186090533563,4.720640169860787,6.810796046807883,6.663734975468003,7.372517293250074,6.873594561583992,6.720179655046334,6.728909232821219,6.5168953392116835,6.603020363917435,6.799132372955244,6.602958854230343
b3370,0.3634906332091836,0.0,0.17838049088609018,0.14071233371344277,0.3667664350273332,0.0,0.0,0.3283450612470269,0.4405917118027134,1.7042364493182076,1.307489751315552,1.1167883707041701,0.0,0.12929696363438567,0.14262296611013153,0.3014188518552488,0.0,0.0,0.38163624889601117,0.4709351719008177,0.7276613795991705,0.21674193061479324,3.019993776476073,0.3347724796342174,0.09657143768731015,0.09866045576334061,0.10184577759878816,0.22979353744740624,0.0,0.0,0.386620491063406,0.2647400629745225,0.0,0.17099425573731028,0.17884115883036283,0.6683429246985142
b3371,2.128582936084964,1.6421749996030706,1.6162004959887712,2.474005068405653,1.6239795546635263,1.7270989167222384,2.3592251851675323,1.877406700325432,2.2440030475195067,2.962408022519367,2.703174292626943,2.631531501135747,2.1385093917900777,1.8867003154535018,1.946367545763087,2.2162461796353328,2.0000015555540793,1.4063425086788972,1.9893076939690222,2.6747408462059297,2.76363294665188,2.8798328604928947,3.1490074832543784,2.4438189029957473,2.0597442259692778,1.4640847201311973,2.2126934630183213,1.976674272103253,1.790360996980736,2.702665632903154,2.9940889951112464,2.1879081462587244,2.4164162926271184,1.9251910832096073,2.8508022330923146,3.184629991265009
b4474,2.181749513549638,2.5266039052153006,2.1344100933609074,2.3572317461924452,1.3957285209180186,1.647708661222301,1.7429129606404083,2.466363277388523,1.9543222200602488,2.9156661280055314,2.135196586140499,1.526885915216563,2.10680780733145,2.543711081490923,2.5070568171525904,2.697565715368555,2.358293255401592,2.2483588150423333,3.012528686890833,2.6750153581880975,1.8640917596215079,2.7532169095913384,2.547066616237694,2.5960544805315484,2.6919531212683685,2.25118269374112,2.7593351644054285,2.370217692129993,2.525309433207694,2.8383721981049583,2.6877626994536565,2.807290061427763,3.371060500410162,2.823381720801915,3.03997309210142,3.3905998771321033
b3374,2.6702560128784194,2.5134790703113437,2.331355278523085,2.556590491652242,2.567409141878262,2.991760689336538,3.3062574243260316,2.8259511982107526,2.7604163989355306,3.458946529973494,2.590269859711964,3.0975371002505168,2.6155410634007814,2.173565377603865,3.3750298737060205,3.3169429091670564,2.8482775881386924,2.726564877372803,3.168324270088834,2.4277794157545207,3.3911193022536334,3.0311740221624257,3.4910324457183526,3.1703782894283674,2.3574673676483338,2.206199505746247,2.2435012065433457,2.7191091481439127,2.121969035303326,2.2231503363007596,2.598655119883611,2.3545916033626773,2.4427056187389846,2.5672390978202007,2.9522877918381636,3.09136365312619
b3375,5.034482608143357,5.143862970211816,4.92360893312737,5.346955136373447,3.1163418726266423,3.9571068226857666,2.8063679801671766,4.1925607341889215,4.293225580562227,4.435748350496125,4.991627988584506,4.307268822481164,5.110271734298461,4.953817230392768,5.529958130200226,5.256762760078167,5.160845906041659,5.11010961607342,5.175846255055141,5.271667250736548,4.80618972937803,5.156564105984422,4.882551570135762,5.274805957778592,5.517148858009672,5.333774212318493,5.5828231336892715,5.512834240986321,5.7334407180975555,5.336208978642982,5.764649973293724,5.705298632023894,5.60403986564663,5.5116450835970054,4.857128613363961,5.313766544426307
b3376,2.287844815514593,2.3872771241422877,2.0851042221256897,2.296570390632114,1.7303463444662919,2.5929533619215275,1.763262936143564,2.555959186468959,2.3104394512412565,2.6523802325999637,2.504188259610347,2.059212137503213,2.0132602251974596,2.1956727315260545,2.487690999236465,2.68687694456492,2.0560417500984185,2.306560495838132,3.2028706687510176,2.5250125239119248,2.333656432896775,2.9242569898694444,2.6762473863844627,2.182570902154314,2.765528777574067,2.247839806527914,2.5744699748798596,2.239653628454842,2.345173045414094,2.281733384603175,2.368782424601509,2.605787069351887,2.427248661300724,2.816864653094008,2.7422077095394006,2.9812660746259976
b3377,2.114205084135061,2.1768156697407335,1.5306571786636494,1.9396327120852697,1.0276685985060943,1.7067013328729626,1.9503320710067273,1.9569432229088786,1.1900925136854874,2.763240197860921,1.755587886051985,0.969786494849033,2.2603063946700477,1.5472674988831714,1.6465122788052973,1.7237351316380816,1.9653503196489455,1.8826195169522855,2.1424909375769934,2.1896406528300587,1.4229594264745673,1.499914720052019,2.8972697347837957,1.8788548452740619,2.139810743210825,1.7938260015676661,1.82775297834352,1.559426978923142,1.4072242904835626,2.0048638941043175,1.7271473004153783,1.6637480150565733,1.7258613569987795,1.8911618980297213,2.0866061606940396,1.1429322592288818
b3378,2.7604394665093435,1.8173248519568173,3.2413344848793657,1.8916392137805593,3.28576759685808,3.7117786176008227,2.7025965788324458,3.4141037441177526,2.678024041302966,3.8736726330850533,3.4002405401762057,3.012082469968435,3.2143593984553314,2.292256108648346,2.8647174901882955,1.7406843165828287,2.8318062950398675,3.585908970891285,3.569641966791039,3.2121866520451516,3.44851960615469,3.433400756160375,4.293440239339894,4.230279222618968,3.145663121568207,2.9426074006413203,3.7779361832881895,2.710899421734469,3.522307939020538,4.172646206508237,3.7431195753303883,4.149629170483117,4.3078658949535855,2.745737092921792,3.951002234230031,3.3086824437806226
