"","GlcM9_N_12h_Rep1","GlcM9_N_12h_Rep2","GlcM9_12h_Rep1","GlcM9_12h_Rep2","GlcM9_S_12h_Rep1","GlcM9_S_12h_Rep2","GlcM9_N_24h_Rep1","GlcM9_N_24h_Rep2","GlcM9_24h_Rep1","GlcM9_24h_Rep2","GlcM9_S_24h_Rep1","GlcM9_S_24h_Rep2","GlcM9_N_3h_Rep1","GlcM9_N_3h_Rep2","GlcM9_3h_Rep1","GlcM9_3h_Rep2","GlcM9_S_3h_Rep1","GlcM9_S_3h_Rep2","GlcM9_N_4h_Rep1","GlcM9_N_4h_Rep2","GlcM9_4h_Rep1","GlcM9_4h_Rep2","GlcM9_S_4h_Rep1","GlcM9_S_4h_Rep2","GlcM9_N_5h_Rep1","GlcM9_N_5h_Rep2","GlcM9_5h_Rep1","GlcM9_5h_Rep2","GlcM9_S_5h_Rep1","GlcM9_S_5h_Rep2","GlcM9_N_8h_Rep1","GlcM9_N_8h_Rep2","GlcM9_8h_Rep1","GlcM9_8h_Rep2","GlcM9_S_8h_Rep1","GlcM9_S_8h_Rep2"
"b0024",14.5060237728913,9.86483543504134,9.10106838384011,11.8469469795858,18.5728360229101,12.0846759558826,8.14890453336083,15.4889705100644,2.26692409020515,10.1324736104341,11.0077089199408,21.53184303472,9.08630170601319,4.13589900175007,1.08729466702679,3.24099613568554,4.09928549735394,1.48043649724227,6.27768565826226,2.44357088071791,10.9270728026711,6.26977299181276,2.46143562960446,4.87512313033321,11.5881244560495,12.528363474747,8.08149050550544,2.54098706101907,10.7531459734874,8.89503368113488,7.25515943040898,9.15739837083528,6.36893889752325,14.229562097362,6.7268392414159,12.8152714971074
"b0025",88.3659042133239,105.099377876333,88.7523063179148,72.4133641466941,200.184841290412,253.73974965692,83.6494123891123,142.735051678112,170.295760922728,104.010969829271,247.17734504745,79.6557501754071,209.508469523945,222.408736350738,241.741463296753,226.835360503972,132.359538519017,213.964676785948,159.882379525555,142.520040762975,239.949480446779,244.518930430082,117.146586486371,201.312083451936,137.877790452678,123.490072638148,18.4768754293422,20.1554434956762,214.150669546228,125.54920285886,99.1871849171078,102.547324279979,33.8776219617992,57.7632701046678,192.76947942792,240.178753897714
"b0026",276.576486697394,270.320295349146,177.202775047743,185.162147895272,265.151729983093,251.690226851838,180.675498667276,323.062475755815,280.863689444366,202.110128333038,368.775826777611,129.675704781747,580.968715894058,615.585563628117,616.856449951177,653.305693724206,249.046868094033,491.086738428718,524.566205667096,441.692634757825,630.5266113415,667.077444162033,261.534086662941,272.280297812947,309.626625591996,281.443594666025,134.007057608679,104.344578673217,225.594744482815,187.756863356318,324.777804055086,288.008209939481,205.948611816149,141.528093138702,268.707548122327,262.209792667631
"b0027",27.881201606498,35.0042547695016,30.6794079390739,37.8337984186772,26.3614446776789,16.6759865341033,28.9154676990223,25.1903955876048,49.2690356701844,28.0890145450543,53.0966604656417,30.0155876405659,133.668779801498,142.171528185159,127.318698106686,148.54565621892,42.1829701179325,100.466718744304,45.4794700242387,38.2957479424339,119.349630863853,132.558506937117,30.205520562216,31.5703538198191,28.2694165157659,32.8785345221015,54.4848876016335,27.0492171011707,15.6094054453849,19.2337169818894,34.7545540456688,38.2964931867881,24.2944201494234,19.5656478838728,17.9020721747359,21.3157237603097
"b0028",50.3189984533898,48.1211484636163,33.7405462035048,38.1413902757396,61.6074560759945,44.539727100272,41.0757789486481,71.7781560222499,47.5501150628397,35.8343578905597,61.079360470403,48.0152597289923,73.1336478776671,79.6917124727453,83.2708598649789,72.724791337334,37.193517195504,74.0218248621135,50.0173328869676,38.5408740535996,105.273018464759,111.122805871153,36.4212426494319,36.1472544297877,43.8087631875041,43.2890607867275,24.4415810410408,15.4938235427992,30.0420486177253,29.8309056379523,75.7367862491474,54.8805756022184,8.6990384941781,15.9648745482598,33.3607474574284,39.070949686303
"b0029",78.5912259030828,75.6096805577924,45.0082247385706,59.6827286912747,68.9588071382839,55.2329493968678,55.866789482915,104.398698290876,72.2939237170465,45.0746068699459,81.0835701692065,65.3968341870848,135.435526479335,124.250747321483,153.272000330878,134.814545139861,59.4913113775651,112.385657201364,84.3838768980001,76.4214814655896,141.409177446332,154.307543275392,71.1023947627339,62.6391871115923,73.64301781418,72.1389836632404,20.1697704213035,21.7265070133353,45.633098458917,60.896409681509,96.2375559739544,73.1602474884859,26.4926449938993,32.8834418216349,57.5173019171486,45.4098555849884
"b0030",2.32265300584868,1.9744030164748,10.9292305919477,6.82880786596212,0.892144961799175,1.61246282768934,12.3953496904834,1.8600292097239,62.0681836051802,13.3845994198966,2.97424449528967,8.12649097692177,9.82034791370421,14.9000728228987,21.6746731658398,17.6438508696709,5.71035840024413,18.4892942450345,5.52838402219602,5.28195452382256,9.18542146076067,6.52530959118796,3.94116330795474,4.68352440468693,4.17476099399163,4.51349339155733,4.65832640492017,34.1757211700381,3.28698785215771,3.2045427017189,3.13650997209821,2.51357160521991,3.67117875315751,6.49340279115428,0.269269401948962,3.84737954334556
"b0031",141.750506369903,95.8115648976474,46.2241383286168,44.9694560926197,123.788817170113,110.551862126449,301.33454187762,64.1766578849572,63.0221423862621,46.0455058359947,70.9883536969448,50.1574958385597,435.987915395457,461.02961654988,290.359200387787,451.087854219108,177.519483749325,189.560629501082,97.8901975873216,101.681843776816,549.506957011606,380.731901442887,169.538980628001,190.787321727548,78.2163199919258,90.7025099680449,186.650026158745,71.6601575774636,152.085806964026,128.696978806942,119.079822097162,97.9162887768535,28.6021848909428,45.6452538724614,149.249191431658,144.73626800196
"b0032",7.40017444646049,7.23421265236365,18.107169097588,4.07947043818781,6.39551570875861,6.16493613981259,33.7766187904522,11.3585783740473,30.3570704253559,6.29975533170469,4.21164515197733,1.17689576835737,435.721088186325,235.386599708298,110.866237091793,344.72925853657,5.64632019809447,374.550433802294,4.40347805594049,3.11643822468371,415.466311562431,249.882256920074,5.17971671621113,8.02063735877429,3.0481805634391,2.39673040386465,33.7033290994818,12.6386486861122,9.35056171607598,5.5303905060969,5.82936288147643,5.50581467265127,2.92417368512372,3.53883022595264,4.93301544370499,8.37635861622527
"b0033",6.93120589830983,9.8760582284828,16.4005600910156,7.76318709925076,6.33885188495225,4.94935534029323,25.0307647782415,11.1013099218892,17.6402284152482,6.57054602724397,8.73478608834889,4.82917981276022,327.582367535333,183.292315828412,81.2687822794771,297.40471934516,4.81281300713227,410.783232852548,11.1412851272914,8.84022229884295,327.998652899292,207.423206600586,4.87246643402931,3.79361117309205,7.21785908951888,7.12648661817236,132.83432858196,19.1658068424988,3.00274011049911,5.4645258109361,8.2208632453781,9.6440665436393,3.13012696670085,5.53641665221593,5.66309560710781,3.86353463792202
"b0034",25.9021639157701,8.19998915255326,50.4341321018847,36.7643291658683,43.2274571414835,43.1571411130877,54.1891888364549,4.29165429749896,10.0498397953679,29.4786071034041,25.1624580474716,75.0011660943108,94.8301680988614,44.6927121347804,53.6252634266615,72.4393930578917,24.5337590471359,59.0682975222104,30.1497581572293,42.8804629781732,44.6578731041157,23.1628893064451,28.1897413835473,50.7896958867964,62.6108991391087,52.0700245172105,111.960195920101,69.7011312203971,42.7958958138792,25.2623437669511,39.4008154457475,12.3240985631248,168.70468878175,57.5634174517969,35.4133350492676,40.2427501252575
"b0035",0,2.44399076093367,6.08787682432548,13.2077449434571,6.90206744094632,5.48891062560735,7.06605460663045,4.79669694849969,5.89706604546609,2.82408470561086,9.20408093812614,18.2895964001483,3.93944387028725,1.15274212042021,1.61624882936415,3.21179797230098,2.74208962323,2.47572995315852,0.777641241451406,0.908083773239764,4.06073651450617,1.94165267201409,12.1963026692113,3.98574255925891,1.61489910071636,1.55193691691686,5.40586189219621,4.24928579460959,3.99610154420139,7.85076874728543,4.85311340277358,1.94462127566,2.84020248132794,5.81681423574596,4.99967781456587,4.36556264400336
"b0036",0,0.919213805891189,0.508827203162598,4.63641635287475,3.11513895174604,2.25212088970282,8.35254086011572,0,1.90110533613138,0.708114420043045,3.46176360569929,1.71973333368611,1.69333873386099,3.46847946779549,1.51972570994851,2.1139915497483,7.33391865346168,3.10383763716613,1.75488036190305,1.36616415186262,1.52729098893752,1.75266843481424,7.1101190147829,4.63353507177794,1.61968702689383,1.16740362746478,0.451824119748716,1.06547106751752,3.2792313006823,8.39207434338329,0.405625177811938,1.82848760354308,0.712155810650631,1.98888415592099,2.50725054317916,4.77655184983249
"b0037",5.92886430731963,8.14139687565041,5.92301042086572,10.0565723556613,14.8901193409826,15.3875616672975,16.5248953666867,6.20886920767857,4.81083568982443,5.37574966469978,8.95482429821547,14.7963422967116,11.3554424321665,11.5565795257904,13.0755049989717,10.2405751425519,11.3672791412155,12.6717747770383,5.92107543330202,4.26380856785505,15.2662801696483,12.7142663456696,17.644245970841,11.1735941070788,6.35297498313967,7.53313173561958,6.40282720436187,4.31395874025102,14.7985417255711,17.6184589954311,10.880406296922,9.99447796467828,2.16257217870886,4.63032695901297,16.3376395723992,15.7134733040631
"b0038",18.3259036999611,11.2756390807965,7.55560394130122,9.83520126607123,32.8490848772717,32.7148733834394,14.2165739466344,13.9769217071951,4.90949926016537,5.48599883747869,5.95987521506227,9.99251124077009,8.19928783971658,10.8232303655314,11.3813617319622,10.7235584473052,27.6693364005153,10.1529525159519,15.8615847641081,11.4661406379872,14.5440325039655,10.9382421897089,34.3537529491418,33.0820496588321,9.4111921341173,11.1169098921395,7.87597269937692,3.43940004157626,23.1117657510557,24.6820766418693,11.5225501700343,12.9854119638002,5.97708457651075,8.73151144284395,32.1718398502499,33.3435352187522
"b0039",32.2356083842029,28.1400754397013,32.9038626184989,36.4521445525717,29.5260470107802,21.6904440233791,36.0432315898652,34.7508953751446,14.3862490339942,25.8183221804331,31.223789724832,39.0412538541626,46.0139637676309,32.411131600253,36.3825523197427,39.8891832084374,35.7899156884363,36.8685627678604,28.772725933702,32.267666758198,33.0964224311674,28.1335967581342,31.8724357166732,30.1882624609095,26.4632649837669,27.9077327402217,55.6379538648259,31.7623382627383,34.9665236200813,30.5766782789011,31.8110836564086,26.9187259802026,29.885020980686,33.3847418438109,40.7491223278078,36.5563834372615
"b0040",0.701698599392279,0.954381616406814,1.05658841395505,5.50148461321135,1.61715986479164,2.72799779713563,11.8255870536899,2.24773978378244,1.64486576466073,3.30842640973937,2.79549336027519,2.67829182112989,1.97788889378915,1.5004910626402,2.3668023754541,1.25421134538403,1.18976623933755,1.3964539518842,0.911009792096107,0.8274184600496,1.58572296608684,1.36479227394341,0.952534456487215,0.848966033250638,1.47144720170813,1.06055847356587,0.469110266810342,1.29060688455454,2.1279312612442,1.93625403349242,4.21143819179413,1.89844293402164,0.184850469321255,0.825990411984074,1.13888878977358,1.23982397949148
"b0041",1.83726265402192,1.87414835553463,3.63099619458906,2.02564378407426,4.93992529797609,0.765293238426649,5.41852892114667,0.73565922111705,1.93804391131528,1.4437462398287,2.35268390128268,1.75314784146499,2.15780049149709,1.76793610178436,3.40835893031715,1.23146658005323,1.40182820116767,1.05471512109229,1.78897777826127,0.464236264039672,1.55696633198682,1.78672287331452,0.701445386674846,1.38928379361827,1.23836822231099,2.67769426597572,0,0,1.67147346738146,2.53485415783636,2.06753248016836,1.86401521242021,0,0,2.55596655114248,1.5216751561764
"b0042",0,1.53429748724574,0.849304366678611,4.97496394900952,0.866601044547237,0,1.26741533922897,1.80677280605206,0,0.590971419484493,2.88908585120396,2.15285811284884,2.11981588051209,1.2061211298847,1.26831827542892,0.252039289448858,1.33889706594381,1.03614855586415,2.68504759508566,0.190026721017299,0.637316017122919,1.95030054181521,0.765663963963212,0.682413842209951,1.3517430436537,1.21785081497187,0.37707909039474,0.592807161637534,0.912249923519608,0.778197538381365,1.01556844625025,1.52600184940445,0,0.331972816693493,0.261559673579268,1.49488850973681
"b0043",1.10121643548519,1.9658186555336,0.932718188405974,2.42825621320703,4.01834651013273,1.14675151410204,3.71171635059914,2.20469300738495,2.32324518561397,1.73070201420459,2.35024841070164,3.15239937952866,0.776004027687462,0.883052970094154,2.22861639825368,1.66075888940408,2.80075406651511,2.14939149832534,4.46781458597858,2.5042807162637,0,1.07092395822889,1.68172620656205,1.49887326056829,2.96900704231082,1.78328155049453,1.65645457566261,1.30205858716816,2.337640429019,1.51933805112552,1.98277649029811,3.57520433289044,0,0.486103053015472,2.29798856073214,4.19547578774349
"b0044",0,1.25159388449198,0,0,1.88513214534728,3.06646910068533,0,0,1.72568615863367,1.92832542759127,0,4.68314925124904,0,0,0,0,0.624112670877416,1.69046382038045,2.38943052736626,4.34036811569271,1.03977336357597,0,1.87375722668852,2.96893311743476,0,0,0,0,2.97664940442557,1.69282647910871,0,0,1.9393308753704,1.0832192600068,2.56038863860121,2.4388924994495
"b0045",1.59606163042565,1.62810487300007,0.300410359256538,4.30151713287286,1.63481827458474,2.43768573920446,6.72452737186565,0.426053202327354,1.87068004443035,1.67227621477532,1.13545384583035,0.507663215908091,0.999743123442311,1.02389097567706,1.25613937525976,1.06979617381968,1.48841273872416,1.34383207926718,1.0360771529015,1.47873006535067,0.901708933453732,1.55215685468733,1.08330250265163,0.804596465621385,0.956259332457197,0.861540373982352,0.800267626951777,0.838735413989789,1.45203771584976,0.917529730799734,2.87376157483567,1.94316244499559,0.210227540503393,0.93938594491212,1.66530903951031,0.881270232984379
"b0046",39.9915442360411,41.4743394543405,11.2907991228092,11.7578721902656,40.4506127917516,56.6374537280715,34.821759973384,42.7014224588243,31.873293599125,23.0456636628295,21.6222853784551,26.712436847585,25.0499545779812,25.2274290614267,31.0246861756894,33.506538996749,80.0131214370739,25.7128444257868,42.8345844727293,48.8407964253768,29.3716430598115,22.0384877719734,85.1632051796732,62.9000848996375,40.1336829140436,36.2663153216361,7.35233346741472,13.1348015372226,42.0423752346875,80.9247425125805,34.802945237601,40.0328800959179,8.95482386343495,21.1838593629901,50.9992198127396,57.8534029678313
"b0047",19.4036226432809,23.4801429972104,11.6009326609464,11.7452564475722,12.7140229427217,13.4706390304605,20.1973921374072,20.4137540520699,27.5582080923008,14.3507136971814,14.1287251024454,10.5282923483686,26.9891758470814,29.1665195160969,27.462356718681,28.4340612333213,35.0286584773892,21.7538388731039,38.6517734645869,34.8007841452744,28.3728714404122,30.2164488786398,43.1895679500697,26.8131772168327,24.1056612544699,30.3127249308525,5.15064952818695,10.0467138625056,16.4989256889345,25.0650023659662,26.5451648687711,26.5570167345499,9.62174460055016,13.435638031844,19.5838595941078,24.2005126984002
"b0048",106.156348608269,89.4876617080327,470.379542665832,332.699708524418,474.012754713606,584.664941603155,168.964118945361,136.964146714083,170.042871464868,213.182189059446,321.592161325296,265.90259381754,74.8061429434766,69.9921369526935,93.9910857691769,72.6360464504992,224.241995855253,63.6495358897508,85.6601736737242,80.09764563961,69.9696137884139,68.824119328007,322.357661318539,277.385384263949,67.5773162145921,72.1053767552141,507.873794179664,309.725720140432,353.221842788151,414.469734674502,75.6587935611881,90.9484412000985,842.447751384656,544.74668702874,441.510010086278,446.447469272064
"b0049",79.8251439845782,87.8562555529946,23.7231640337064,75.3488286568917,20.0105437087278,16.8001814236599,101.957857668591,84.1126953054447,68.5449085095205,61.4071119874059,21.1611465907629,40.8915502453552,55.2642362845984,57.6771697281971,51.8655015337663,59.1366593478167,19.2336144188644,34.1517755939656,47.4545432461057,48.1958648432277,72.2753363991844,75.7226137794764,26.3058641931662,15.2492003128906,32.0938873412508,38.0996835527456,9.69012842603259,36.0976716369889,8.91848599696821,25.2148910925536,48.0353446648405,85.2499848334361,14.6093195564041,48.9604838041934,18.7033760898767,22.8265696887655
"b0050",173.085654516762,241.458548950924,55.9991859396178,191.176590309094,228.558594223886,189.400989915416,367.381571134632,284.713705945776,110.534979385201,214.680113698644,213.256207769565,467.808304757354,90.5433582490144,87.6286780581876,84.5737382162266,79.0153147591936,106.12714854891,67.8891459685241,131.792749923237,125.767605927539,141.922205464772,120.708294450995,178.123943363109,106.96972018958,117.71577613665,127.873050241371,65.6754373534479,89.2362474463424,127.675875674652,227.187139929777,149.927199627871,170.100486888339,41.4065051279612,132.158465917452,234.936487490436,187.213420903214
"b0051",136.149422531579,198.655171255673,72.4989116943569,190.011786306844,250.887495761887,221.821593487485,241.793740831922,209.091691818731,136.345981124125,197.047679386389,172.505377636617,334.657390267111,157.878632315904,157.269695333862,135.733480061158,154.213133260566,124.921118193969,99.3313528283331,73.5574913299017,77.0778858607982,184.020934441096,194.416290098495,196.07742390871,136.574530854146,54.2093306874733,73.9574312047135,45.7983860482107,95.0940479700939,122.034487718557,215.188481885049,87.2734852503632,142.678020789129,92.6165986944815,168.507062212503,231.066519264675,204.686201493896
"b0052",29.3405840187195,29.1996474363821,34.7512035968224,33.1379788369443,19.2412831989785,20.5679314957168,25.326565048185,17.7656876687924,55.3577830302367,20.8068454058864,19.8549744645753,17.071520353317,93.4608497039634,87.2253169894819,89.3095720443805,94.2537927653453,11.2844105315656,40.2601045415531,10.6845238583273,11.2110012825403,98.2444184377395,109.030361142523,13.6608435548179,10.3897679629301,14.4705388641385,11.5886308629513,32.293342484159,23.1278539761776,13.0209638427698,15.0569313825467,15.7841813642399,24.975922902725,14.7044724495794,27.1668329850746,13.4401026215979,20.1518312307356
"b0053",226.850585709949,220.733351892773,139.596822198094,177.667412932981,81.847373653756,53.2092702543348,196.720966581754,170.202300170118,307.829987093851,178.694982966624,146.420475986712,132.926173836792,325.921691628734,319.311953986046,360.850138483908,368.503944682216,117.77170849696,246.547848337319,187.112074860783,189.490574197286,334.790070244883,385.889599615143,130.7542125602,79.6068242835156,147.460683101437,171.195028847475,266.413110919069,199.865993130312,66.1218292779659,94.1989591697824,234.215472916464,233.728983262712,241.070271065259,226.280971178702,76.4081196443436,60.9256049176664
"b0054",257.063926282854,360.942995452185,169.629081014935,248.464067977629,260.492696749169,212.775557506566,281.038054478217,342.300112290898,369.385466141662,274.858399169289,247.463201589415,244.145928176852,428.75825480893,433.321438706277,487.750419222105,486.241129354972,322.764794949552,408.087724435068,223.245089163019,235.402859745448,424.850248899271,462.613088987022,316.727005717695,231.440055976871,166.640771040304,194.005288951763,146.248908825437,238.341566474789,198.175551005442,263.405883849142,229.800092247385,311.136102541465,183.174575422825,256.18043545064,236.286414610403,208.420410100806
"b0055",14.3225530519775,16.3810200818516,20.5860151448427,16.5886258808398,31.0077703001828,51.704597521021,24.8689538594611,25.7201591089197,34.1842163908536,19.7812673300397,41.1273335105498,14.9092670777218,44.4491054488364,44.5482389417389,48.6022046999003,45.963698766393,25.8300143701078,37.6723069494085,23.1027028304878,16.0113212339166,42.6650700618371,42.4891592794818,31.8148840252425,47.2594555596561,18.7225511407409,16.5869194106708,7.39896560357169,8.8950097852075,60.5440287368934,39.521385878237,15.6292296175273,22.1929605560023,4.11603395090854,14.5604821461379,42.8695344556982,53.7760372695837
"b0058",84.2222324954892,99.5935478615874,101.777757176015,100.941006639981,111.268427610778,90.2744998284458,116.624261551579,82.4828686768939,60.3598547467633,93.5835875819974,79.6851545868631,180.184344565455,26.2096045175973,24.0895781493764,31.4838425520315,29.1248366807445,42.8409443505613,25.1293456869263,53.2796014264013,49.6107734027751,28.6401719071524,37.5617262444456,118.516325725988,61.3336217123313,46.282373016597,37.8757130767062,58.0987033013039,56.6628582139502,50.1054305572483,91.7762930489257,82.5836907025676,98.4019552621418,133.121421797551,98.5090410855197,84.3314289165906,81.0405973644613
"b0059",139.739367019003,148.888455035751,30.2951657343784,62.917554729272,98.2631613334983,88.1739920730302,149.602080474905,161.121512355381,41.5031081714312,74.9308270262675,80.4664279111557,119.379239776896,40.5571513562762,42.8665735600919,49.1077309378608,43.4807642962672,75.6084171031898,32.5920029413515,109.708385540883,100.99756856594,47.7401856801708,50.1208125228132,144.069034982649,86.4512894033779,79.4491854685305,77.0887839665772,26.7789692266336,53.2488829087008,58.2770221946909,105.651466075103,116.471754762453,116.091482785309,54.928812775063,68.5739625971221,101.018249543546,81.035585985549
"b0060",76.7051301925847,83.0105149229998,15.1465294479889,56.4907544032948,49.895914766747,33.2689525536175,168.126711466025,89.0632260948457,36.4557618246335,71.0521948882971,85.1658907299284,129.418521063523,16.8493680877904,19.33484446207,15.6555645214058,21.3127979343424,16.2508011556811,13.9801525578934,13.2063510447931,15.4596792085086,23.2426686686651,24.6207830192732,20.9426014894523,10.8483402934232,18.1479977137877,20.7918654351411,15.4142496339602,31.7164428313345,8.77434775567181,23.2866160118108,38.1227331906403,46.9684302330256,16.9116575570443,33.2607698833366,30.9230674860385,14.8776242978885
"b0061",1.0174797481384,2.07581424745012,8.61794136776825,5.98296318050818,1.9541003945673,1.69528373046018,11.1457996008666,0.814819108611712,13.5950397375287,7.19594610784059,3.47445618706882,8.73807116391589,1.91199079418738,0.652724376172895,1.71596001969795,1.36397733113499,0.776335273530445,2.33641341028192,1.32098598260899,1.28547487746997,1.72450216397966,1.64915119344669,1.2948728802319,2.46204209738492,3.20045044159186,0.988608308624226,6.12198993817342,12.8325314989772,1.54277560595228,1.40380732413893,4.12201310536866,1.65167258994365,22.1131020545284,8.982793863471,1.06162455746879,1.68541351587974
"b0062",7.78026984272981,6.97447363426017,17.3065529107598,21.4883453193551,4.34683396280875,2.94617543250685,27.0185309882709,7.17463394637294,31.5018041790476,31.4955546069013,6.84322329796849,22.9471199515158,4.2088587246382,3.17617243817908,5.40755592377687,4.58279152164755,3.23799944870776,5.0890004592703,5.05053167985195,4.5275382453018,4.19573440395118,5.96128682067304,3.60050424543206,1.14098626454607,2.75449101930698,3.20706112884149,43.029638276654,61.5141880928885,2.14490943620094,2.11434477460487,7.42882016145601,6.88892430632745,51.6121192041313,37.6742794359678,4.7558991977209,2.81186143221106
"b0063",1.66670595641002,4.46293965040061,16.4696184619433,19.2947926130504,5.28158204176762,2.77699826117684,22.4709314198434,3.33683265982587,29.0091696149636,20.3006668693187,4.97998582159482,21.8679956958294,2.15323640115079,2.67302520677149,0.983803635265137,2.09465085150064,2.11948956384927,1.62656653927323,2.02862932552541,2.00041642800644,2.29519889950348,2.29621533386014,4.03008262113069,1.89047077909513,1.31064274840748,0.944657253775479,33.2186295984231,45.1614915369135,1.64266624741875,2.58698100597048,3.56363882715741,2.36736503123826,48.7362280853953,24.4628076949948,2.89836395047297,2.76083013059501
"b0064",64.4712167684057,44.8027942674794,60.5221047525367,59.8270822469083,250.114191775189,188.655219089057,104.577608178131,58.7290131839943,133.181790299552,65.2277988671696,168.211551932845,694.40193786972,26.1231174047879,39.5495342042351,61.9757960205273,35.6509574925409,63.3339609341184,41.2671673606282,69.8392529481677,74.7325427686228,33.8056314832638,33.9612703723191,114.046517505007,74.3456277375815,62.286168951266,64.2078628080784,317.198502341089,375.430838265567,72.8281250022554,107.574313581225,68.9240145888853,49.7115911559629,114.322453210542,77.1953743781889,188.91206869643,130.822563199638
"b0065",38.4218152151139,49.5817446800381,58.0282219147195,70.7723621130347,55.1204271872267,50.1337006582888,67.0919381075661,43.7438723282499,77.4779016730689,39.2864838420226,67.1815133168708,105.129364164299,26.5313683408827,22.8662301206417,28.7295614368438,24.5119725144537,41.2069168794064,29.5507494031779,31.5523365330414,30.8795902419705,19.2222331613569,23.109215509423,40.531211585828,30.2435837014927,23.2972737105956,22.1890510627591,142.512759462621,162.742591662657,27.5145771645369,54.6069136886903,27.9219451708168,42.4567182952191,72.4362867822749,52.3112883370384,56.3497194940192,54.5959564650485
"b0066",7.09183384452463,11.3680484537143,8.58100733333496,8.93598286460186,1.16743540715435,4.22004557189552,5.12216856382681,7.30194324045895,11.3993897107459,3.18449170613644,3.89201136812191,0,21.8936603011556,19.1728460866843,21.186713226065,23.0882391380265,1.03067749647756,13.4931212177224,6.24779191703244,5.88784221734887,18.4589479845123,20.6902508729821,3.35224090508036,1.8386178662971,8.19445943677785,8.20309513227483,3.04787641921919,3.99297966731568,4.60849113149459,2.79558201407096,6.3845402987599,9.45641546049521,1.2009999063901,4.91936289651658,4.58065719772606,5.70584707133115
"b0067",3.95946058317132,4.48772497044892,6.45882272401556,7.43741336435535,0.337967239457421,1.09951559565516,4.81924461650372,3.87544547501613,11.1377411876084,5.53137517194915,2.44122576853525,2.09899214269692,20.6677664942401,20.3202978249755,17.0648604688448,17.8402227319994,1.45458517648043,10.1022341623232,0.99954879174151,1.11163274143495,17.3362212734686,19.5379402371006,0.671855879048364,0.266135754013227,2.37225872859574,1.56734075728328,0.88234635792119,0,0.667068608777133,1.06221711142585,2.37637976380642,2.85661487640377,0.869210023235184,3.68979960092886,1.22407331109305,0.874491231192192
"b0068",61.5585577367366,52.8795239563638,38.6217927354839,68.7964839829754,28.2080839495163,31.7895818715378,46.7148706582513,54.7748703317,95.1877973308476,47.5249016042697,59.3131117691224,16.4884889373925,97.0742960605199,101.612950093758,104.667289672569,118.957171193385,12.6349550964127,98.7007764202029,36.4551898124468,25.4693682321867,109.215260652079,130.466443745031,15.3933436328563,16.3328998275123,20.3821579899551,26.5830250377881,3.9710065021976,7.09412631248978,18.9954050699168,16.638679753798,33.3810990239731,50.8404945084227,6.54351894852136,32.4173983212998,18.7805156486231,26.7147453205352
"b0069",14.9797335279639,18.9914454060241,7.4917666116825,11.6396075333529,19.0697555946355,14.61862497446,14.065097746175,20.2219711547613,23.1754339698704,10.7623135512155,18.9994251726195,16.7443076276554,20.1064813450302,27.5934601474635,28.0058759135206,22.5194139059703,25.3626281948537,28.0094654125197,19.5869854274085,20.8718607111813,23.2126109024758,26.0830628587182,22.3316730829131,22.1366484204147,9.61597533317323,12.0595894642254,6.00868817307345,5.7352393531752,11.940729385164,17.4196646320354,17.1461703859273,14.2425611354314,5.58098930549412,7.74596560761649,15.3319429903927,10.0671163138613
"b0070",31.2521491453628,41.6886830814177,28.8457591148831,18.995274309641,49.4016451954016,45.3118452507765,45.578618576425,36.5784727299827,43.9552738846557,27.3920261163431,58.233578756551,32.1152913060231,45.4571760490095,52.8203372511641,55.1387397244774,52.5700559635773,52.4291667170048,51.0625130828477,38.6237270160882,46.4692631892457,41.7636426610566,45.39386490965,37.0188793559722,44.7189260701073,41.5895822638725,40.2924910056482,14.7658419744659,11.6067120838074,46.6577181222503,42.2891008060734,25.1594172790115,47.0730187440273,16.386524146509,19.6319721139876,42.6413199371109,44.7991482420068
"b0071",148.963560984661,292.586360157377,385.933278748014,109.92093144815,177.26298192102,66.6725486564712,142.751265576173,456.588652927106,521.728657992848,236.869523117068,595.948656312279,119.289146866865,1033.52315890528,1248.67356023183,2094.12594617411,1608.89384224987,158.379643301391,855.019148003661,123.243966108114,151.740249967919,790.097570525925,1130.90040466272,87.1302255268004,54.4214733626653,100.274503633278,137.736318926104,99.5873953561461,72.7551155197881,38.6192062968739,82.6124421373936,185.120114099134,369.830444912999,53.0919782890736,91.8006016034096,91.4273867243512,72.3805971157329
"b0072",111.284125948318,238.646458753081,319.900606245107,101.501802509832,170.202423125784,37.9262298187472,72.0343011294236,437.491606418368,494.454626807941,155.420003560903,656.163875685984,61.7828306355936,997.35447185333,1317.79418193422,1959.19331349722,1659.47324248447,116.300413653887,856.868619413113,122.479050194247,122.062349509946,908.556486654338,1354.58997037332,51.113121229114,29.2229206756921,78.4182102544718,112.222086046385,18.7684258815447,17.9427759658265,20.5552291076649,39.2567909429544,158.702731392142,285.956419882431,13.1921530373806,54.2590862856614,47.1486497472517,32.8456078789391
